Unnamed: 0,States/UTs,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,ShapeFile State,Annual_Rainfall,Rain_Deficit
140,Arunachal Pradesh,1944,73.1,67.0,128.4,179.9,664.6,935.9,483.6,307.4,656.1,334.8,26.0,47.5,3904.3,Arunachal Pradesh,3904.3,0.0
141,Arunachal Pradesh,1945,43.4,107.8,151.3,282.9,366.0,420.2,960.0,771.3,328.6,187.7,1.3,28.7,3649.2,Arunachal Pradesh,3649.1999999999994,4.547473508864641e-13
142,Arunachal Pradesh,1946,1.8,73.2,141.7,238.3,631.2,448.6,1212.2,478.7,540.4,215.9,25.4,3.8,4011.2,Arunachal Pradesh,4011.2000000000003,-4.547473508864641e-13
143,Arunachal Pradesh,1947,37.8,68.5,158.6,460.2,494.4,650.2,1245.0,417.9,503.8,297.3,9.5,25.9,4369.1,Arunachal Pradesh,4369.099999999999,9.094947017729282e-13
144,Arunachal Pradesh,1948,35.6,119.5,136.1,441.1,1168.6,889.5,2362.8,603.3,350.4,150.1,52.7,21.4,6331.1,Arunachal Pradesh,6331.099999999999,9.094947017729282e-13
145,Arunachal Pradesh,1949,80.1,88.1,287.4,436.9,567.2,943.9,1002.0,672.6,482.0,224.9,39.6,50.1,4874.8,Arunachal Pradesh,4874.8,0.0
146,Arunachal Pradesh,1950,38.6,92.8,205.8,425.2,274.2,670.48,377.6,241.8,285.8,356.0,49.5,43.9,3061.68,Arunachal Pradesh,3061.6800000000007,-9.094947017729282e-13
147,Arunachal Pradesh,1951,31.8,65.3,309.9,441.0,344.5,757.8,554.7,278.5,383.7,101.8,46.2,39.1,3354.3,Arunachal Pradesh,3354.2999999999997,4.547473508864641e-13
148,Arunachal Pradesh,1952,17.2,24.5,189.6,151.5,235.1,276.8,320.6,481.1,368.2,257.9,43.9,29.7,2396.1,Arunachal Pradesh,2396.1,0.0
149,Arunachal Pradesh,1953,56.4,106.9,236.0,214.9,314.9,409.9,512.5,245.3,449.8,218.14,10.4,23.4,2798.54,Arunachal Pradesh,2798.5400000000004,-4.547473508864641e-13
150,Arunachal Pradesh,1957,36.8,65.7,212.8,246.9,448.9,608.1,1219.4,542.6,505.8,146.6,17.1,40.6,4091.3,Arunachal Pradesh,4091.3,0.0
151,Arunachal Pradesh,1958,98.4,67.5,32.9,138.5,698.6,511.2,457.7,1664.6,705.2,669.4,2.5,17.0,5063.5,Arunachal Pradesh,5063.5,0.0
152,Arunachal Pradesh,1959,83.2,137.9,104.5,146.4,671.8,812.9,1137.7,333.2,508.8,247.0,12.1,0.0,4195.5,Arunachal Pradesh,4195.5,0.0
153,Arunachal Pradesh,1960,8.0,26.8,53.2,137.1,210.7,653.9,1296.8,251.3,1034.8,13.0,13.4,10.4,3709.4,Arunachal Pradesh,3709.4000000000005,-4.547473508864641e-13
154,Arunachal Pradesh,1961,50.0,204.2,289.6,181.0,492.3,595.5,738.3,547.9,256.2,260.5,57.1,3.9,3676.5,Arunachal Pradesh,3676.4999999999995,4.547473508864641e-13
155,Arunachal Pradesh,1962,37.2,87.1,45.1,250.3,601.9,1088.8,758.1,1405.9,222.4,255.6,20.44,0.0,4772.84,Arunachal Pradesh,4772.839999999999,9.094947017729282e-13
156,Arunachal Pradesh,1963,14.6,35.2,168.6,262.6,346.4,755.4,817.4,1199.3,366.4,136.4,20.0,15.7,4138.0,Arunachal Pradesh,4138.0,0.0
157,Arunachal Pradesh,1964,55.4,90.3,81.1,219.7,286.4,1432.8,1506.1,492.1,465.1,246.2,12.2,71.9,4959.3,Arunachal Pradesh,4959.299999999999,9.094947017729282e-13
158,Arunachal Pradesh,1965,37.4,120.7,103.7,254.4,306.9,404.7,315.8,351.3,172.9,51.5,72.6,4.9,2196.8,Arunachal Pradesh,2196.7999999999997,4.547473508864641e-13
159,Arunachal Pradesh,1966,22.4,91.5,98.4,180.2,177.9,473.2,432.7,411.6,197.6,78.9,39.0,6.3,2209.7,Arunachal Pradesh,2209.7000000000003,-4.547473508864641e-13
160,Arunachal Pradesh,1967,13.3,45.5,147.9,96.6,164.0,253.1,434.5,220.8,212.8,58.5,10.0,11.5,1668.5,Arunachal Pradesh,1668.5,0.0
161,Arunachal Pradesh,1968,54.2,41.4,135.9,117.6,307.2,510.1,404.8,227.5,243.5,75.8,12.5,8.4,2138.9,Arunachal Pradesh,2138.9,0.0
162,Arunachal Pradesh,1969,19.2,10.0,33.8,127.0,202.3,412.3,405.1,333.9,241.4,42.9,34.8,15.1,1877.8,Arunachal Pradesh,1877.8,0.0
163,Arunachal Pradesh,1970,49.2,78.8,57.4,108.8,213.4,409.6,377.9,245.4,287.4,138.6,6.9,0.0,1973.4,Arunachal Pradesh,1973.4,0.0
164,Arunachal Pradesh,1971,56.0,67.8,47.1,121.8,222.4,446.0,385.5,288.2,239.6,235.1,67.8,7.3,2184.6,Arunachal Pradesh,2184.6000000000004,-4.547473508864641e-13
165,Arunachal Pradesh,1972,39.2,114.2,108.3,231.5,299.5,314.4,438.3,270.7,334.5,83.3,25.9,21.5,2281.3,Arunachal Pradesh,2281.3,0.0
166,Arunachal Pradesh,1973,136.4,147.1,82.3,215.3,256.5,571.1,284.8,271.3,258.3,110.2,88.9,35.4,2457.6,Arunachal Pradesh,2457.6,0.0
167,Arunachal Pradesh,1974,130.9,95.4,127.8,272.6,248.3,466.7,648.9,446.8,461.2,121.1,14.0,30.3,3064.0,Arunachal Pradesh,3064.0,0.0
168,Arunachal Pradesh,1975,17.3,76.9,101.7,165.1,188.0,268.5,427.0,185.2,297.0,451.6,21.5,13.6,2213.4,Arunachal Pradesh,2213.4,0.0
169,Arunachal Pradesh,1976,8.9,112.9,168.0,229.3,210.7,506.3,375.4,357.4,177.5,139.7,87.9,45.6,2419.6,Arunachal Pradesh,2419.6,0.0
170,Arunachal Pradesh,1977,71.2,133.5,209.3,560.2,417.8,543.5,484.7,610.1,311.9,213.5,141.0,77.7,3774.4,Arunachal Pradesh,3774.3999999999996,4.547473508864641e-13
171,Arunachal Pradesh,1978,37.1,82.2,150.6,216.4,345.6,577.2,357.5,172.4,310.4,133.0,146.1,2.5,2531.0,Arunachal Pradesh,2531.0,0.0
172,Arunachal Pradesh,1979,47.4,81.6,138.2,158.8,210.3,239.4,665.4,296.9,417.5,409.6,27.4,81.2,2773.7,Arunachal Pradesh,2773.7,0.0
173,Arunachal Pradesh,1980,65.6,130.4,251.4,372.0,245.5,530.9,514.1,544.7,367.4,185.4,7.8,0.2,3215.4,Arunachal Pradesh,3215.4000000000005,-4.547473508864641e-13
174,Arunachal Pradesh,1981,93.1,136.1,255.2,197.4,285.0,494.9,549.3,360.6,262.6,71.8,29.3,55.5,2790.8,Arunachal Pradesh,2790.8,0.0
175,Arunachal Pradesh,1982,6.4,100.4,151.2,335.3,241.4,429.8,593.0,197.0,526.6,82.3,53.8,62.2,2779.4,Arunachal Pradesh,2779.4,0.0
176,Arunachal Pradesh,1983,65.4,171.1,217.6,351.2,301.9,551.0,563.2,389.9,476.4,191.7,14.9,40.8,3335.1,Arunachal Pradesh,3335.1,0.0
177,Arunachal Pradesh,1984,98.1,42.8,166.9,389.3,448.7,417.3,671.0,309.2,455.5,184.1,5.7,89.5,3278.1,Arunachal Pradesh,3278.0999999999995,4.547473508864641e-13
178,Arunachal Pradesh,1985,54.1,81.0,255.6,347.1,345.5,506.0,657.8,326.3,502.2,116.6,25.4,48.8,3266.4,Arunachal Pradesh,3266.4,0.0
179,Arunachal Pradesh,1986,19.3,90.1,122.8,335.3,101.8,402.5,453.7,355.3,387.6,176.6,36.6,14.0,2495.6,Arunachal Pradesh,2495.6,0.0
180,Arunachal Pradesh,1987,3.7,72.5,147.7,352.0,230.8,501.5,754.9,558.8,646.6,101.1,24.1,39.6,3433.3,Arunachal Pradesh,3433.2999999999993,9.094947017729282e-13
181,Arunachal Pradesh,1988,50.9,118.3,250.7,278.9,535.9,287.0,868.1,815.6,486.3,416.4,34.2,13.1,4155.4,Arunachal Pradesh,4155.4,0.0
182,Arunachal Pradesh,1989,52.6,171.9,92.9,388.7,239.7,484.2,640.7,305.3,526.5,281.7,77.9,19.6,3281.7,Arunachal Pradesh,3281.7,0.0
183,Arunachal Pradesh,1990,54.8,112.4,149.0,289.9,366.2,857.2,534.0,352.8,625.5,240.6,2.0,19.7,3604.1,Arunachal Pradesh,3604.1,0.0
184,Arunachal Pradesh,1991,24.9,86.0,110.7,193.3,423.7,608.3,607.7,603.4,484.5,189.0,22.2,80.8,3434.5,Arunachal Pradesh,3434.5000000000005,-4.547473508864641e-13
185,Arunachal Pradesh,1992,33.2,128.9,184.6,196.4,239.2,522.9,557.2,294.3,328.2,201.5,11.5,8.9,2706.8,Arunachal Pradesh,2706.7999999999997,4.547473508864641e-13
186,Arunachal Pradesh,1993,95.7,125.4,134.4,130.6,408.3,569.5,619.2,691.9,323.1,228.6,14.7,7.5,3348.9,Arunachal Pradesh,3348.9,0.0
187,Arunachal Pradesh,1994,48.2,72.6,215.3,232.1,382.9,416.1,233.0,280.2,225.0,161.6,14.1,6.2,2287.3,Arunachal Pradesh,2287.2999999999997,4.547473508864641e-13
188,Arunachal Pradesh,1995,20.6,79.9,84.3,198.8,363.9,686.9,714.5,328.8,425.1,82.4,51.0,32.6,3068.8,Arunachal Pradesh,3068.8,0.0
189,Arunachal Pradesh,1996,35.7,56.2,163.6,171.4,398.2,316.2,593.0,372.1,191.2,212.5,9.1,1.4,2520.6,Arunachal Pradesh,2520.6,0.0
190,Arunachal Pradesh,1997,26.2,68.5,158.5,94.7,212.6,548.0,395.2,237.0,403.5,58.5,45.9,26.3,2274.9,Arunachal Pradesh,2274.9,0.0
191,Arunachal Pradesh,1998,26.7,78.8,193.6,125.0,275.0,839.8,823.8,807.0,236.8,187.2,20.5,2.5,3616.7,Arunachal Pradesh,3616.7,0.0
192,Arunachal Pradesh,1999,7.9,6.1,40.4,159.6,343.2,450.0,376.9,438.1,254.0,207.9,28.3,4.3,2316.7,Arunachal Pradesh,2316.7000000000003,-4.547473508864641e-13
193,Arunachal Pradesh,2000,54.1,47.1,139.9,293.8,267.2,459.8,395.4,387.4,407.4,81.3,53.9,9.6,2596.9,Arunachal Pradesh,2596.9000000000005,-4.547473508864641e-13
194,Arunachal Pradesh,2001,53.1,66.6,134.9,229.9,195.6,277.2,302.6,279.9,288.1,173.8,19.3,14.9,2035.9,Arunachal Pradesh,2035.9,0.0
195,Arunachal Pradesh,2002,74.2,37.2,126.3,248.2,197.1,396.8,604.0,290.7,257.9,94.0,45.0,17.9,2389.3,Arunachal Pradesh,2389.3,0.0
196,Arunachal Pradesh,2003,22.9,83.2,109.6,182.0,173.5,424.3,645.3,327.2,259.9,182.6,25.0,16.2,2451.7,Arunachal Pradesh,2451.7,0.0
197,Arunachal Pradesh,2004,38.0,39.1,175.5,210.2,298.7,402.9,654.3,243.0,278.5,184.8,5.6,15.2,2545.8,Arunachal Pradesh,2545.7999999999997,4.547473508864641e-13
198,Arunachal Pradesh,2005,48.4,167.6,229.5,195.3,179.8,269.3,430.8,400.0,243.6,139.3,28.6,3.3,2335.5,Arunachal Pradesh,2335.5,0.0
199,Arunachal Pradesh,2006,6.0,103.7,63.3,202.7,321.7,520.4,382.2,227.6,263.2,77.2,69.7,21.7,2259.4,Arunachal Pradesh,2259.399999999999,9.094947017729282e-13
200,Arunachal Pradesh,2007,13.4,97.4,48.1,292.4,250.4,530.2,761.0,364.6,529.3,102.6,24.3,6.9,3020.6,Arunachal Pradesh,3020.6000000000004,-4.547473508864641e-13
201,Arunachal Pradesh,2008,76.7,39.7,122.6,192.4,185.0,423.6,456.1,439.3,189.7,115.1,1.7,2.6,2244.5,Arunachal Pradesh,2244.4999999999995,4.547473508864641e-13
202,Arunachal Pradesh,2009,18.0,92.8,72.1,132.7,189.9,259.1,329.9,370.3,152.5,82.9,33.9,15.9,1750.0,Arunachal Pradesh,1750.0000000000002,-2.2737367544323206e-13
203,Arunachal Pradesh,2010,0.6,13.2,237.8,466.9,312.7,509.9,378.0,321.5,444.2,97.7,58.9,14.2,2855.6,Arunachal Pradesh,2855.5999999999995,4.547473508864641e-13
204,Arunachal Pradesh,2011,40.0,51.3,174.5,240.8,219.6,288.4,531.4,277.6,286.7,51.9,16.2,15.2,2193.6,Arunachal Pradesh,2193.5999999999995,4.547473508864641e-13
205,Arunachal Pradesh,2012,57.8,35.8,134.2,403.4,187.4,645.8,638.9,316.0,724.9,248.1,22.0,26.2,3440.5,Arunachal Pradesh,3440.4999999999995,4.547473508864641e-13
206,Arunachal Pradesh,2013,18.5,40.5,115.1,175.1,335.8,290.0,329.6,230.2,316.1,164.1,13.3,14.6,2042.9,Arunachal Pradesh,2042.8999999999999,2.2737367544323206e-13
207,Arunachal Pradesh,2014,19.0,101.9,80.3,86.7,299.0,415.8,392.4,599.6,343.0,35.1,20.1,10.2,2403.1,Arunachal Pradesh,2403.0999999999995,4.547473508864641e-13
208,Arunachal Pradesh,2015,30.8,47.5,97.5,287.1,238.9,637.9,329.3,595.5,374.2,65.2,33.8,29.8,2767.5,Arunachal Pradesh,2767.5,0.0
209,Arunachal Pradesh,2016,29.4,73.2,128.4,333.1,278.9,379.4,620.1,145.7,532.9,172.7,8.4,4.6,2706.8,Arunachal Pradesh,2706.7999999999997,4.547473508864641e-13
210,Arunachal Pradesh,2017,8.2,86.2,221.8,348.2,257.1,370.8,437.8,456.4,318.6,227.1,9.9,3.4,2745.5,Arunachal Pradesh,2745.5,0.0
211,Assam & Meghalaya,1901,27.1,19.5,30.6,223.0,207.0,524.9,430.6,464.1,291.4,163.7,115.6,1.2,2498.7,Assam,2498.6999999999994,4.547473508864641e-13
212,Assam & Meghalaya,1902,9.3,10.2,105.6,350.0,262.1,620.7,510.8,536.0,441.3,97.0,7.8,1.3,2952.1,Assam,2952.1000000000004,-4.547473508864641e-13
213,Assam & Meghalaya,1903,19.9,25.4,103.6,140.6,206.6,607.4,362.7,551.9,306.4,159.5,59.3,1.3,2544.6,Assam,2544.6000000000004,-4.547473508864641e-13
214,Assam & Meghalaya,1904,11.1,56.1,51.9,457.1,375.2,385.7,477.6,438.8,245.9,115.9,46.4,2.5,2664.2,Assam,2664.2000000000007,-9.094947017729282e-13
215,Assam & Meghalaya,1905,19.9,16.9,137.9,213.0,275.5,521.7,439.1,649.1,276.0,200.0,16.8,24.8,2790.7,Assam,2790.7000000000003,-4.547473508864641e-13
216,Assam & Meghalaya,1906,9.7,59.2,88.4,263.5,271.3,388.4,541.8,585.9,264.2,165.7,24.9,0.2,2663.2,Assam,2663.1999999999994,4.547473508864641e-13
217,Assam & Meghalaya,1907,55.8,37.2,109.7,254.8,213.7,509.8,578.9,304.2,401.0,37.6,4.8,13.8,2521.3,Assam,2521.3,0.0
218,Assam & Meghalaya,1908,16.2,25.1,20.7,176.6,332.7,390.8,477.2,339.4,403.4,91.9,3.8,0.0,2277.8,Assam,2277.8,0.0
219,Assam & Meghalaya,1909,19.0,8.9,4.4,195.0,310.4,639.4,345.0,445.2,216.4,162.4,24.6,6.3,2377.0,Assam,2377.0,0.0
220,Assam & Meghalaya,1910,9.2,32.1,152.8,211.5,274.6,582.5,738.3,418.3,247.8,199.7,16.2,4.3,2887.3,Assam,2887.3,0.0
221,Assam & Meghalaya,1911,74.2,19.0,93.0,234.0,431.7,534.0,618.6,417.1,387.8,257.4,26.3,3.0,3096.1,Assam,3096.1000000000004,-4.547473508864641e-13
222,Assam & Meghalaya,1912,9.0,57.8,126.1,301.0,250.2,482.7,567.0,453.4,236.8,181.5,68.4,9.5,2743.4,Assam,2743.4,0.0
223,Assam & Meghalaya,1913,11.9,90.2,118.4,334.2,392.3,458.6,438.0,354.0,279.2,227.7,10.4,45.6,2760.5,Assam,2760.4999999999995,4.547473508864641e-13
224,Assam & Meghalaya,1914,6.3,79.1,69.9,219.6,317.9,403.9,396.4,472.9,292.3,67.6,10.6,7.4,2343.9,Assam,2343.9,0.0
225,Assam & Meghalaya,1915,9.3,58.9,74.4,201.9,662.9,509.1,738.2,529.1,258.8,108.2,10.0,4.4,3165.2,Assam,3165.2,0.0
226,Assam & Meghalaya,1916,20.0,28.0,118.4,227.9,340.6,367.3,475.3,430.7,308.8,244.9,32.8,6.3,2601.0,Assam,2601.0000000000005,-4.547473508864641e-13
227,Assam & Meghalaya,1917,12.8,91.6,38.7,168.8,206.2,584.7,472.8,346.3,313.7,236.6,46.4,1.4,2520.0,Assam,2520.0,0.0
228,Assam & Meghalaya,1918,4.6,16.1,125.5,152.2,287.4,659.4,805.0,604.8,373.2,70.7,6.8,1.1,3106.8,Assam,3106.7999999999997,4.547473508864641e-13
229,Assam & Meghalaya,1919,13.1,12.4,22.6,162.1,266.9,485.5,459.0,249.1,441.6,185.7,42.5,3.6,2344.1,Assam,2344.0999999999995,4.547473508864641e-13
230,Assam & Meghalaya,1920,4.8,51.0,228.1,184.8,282.7,523.8,309.8,521.5,382.6,129.5,3.3,1.8,2623.7,Assam,2623.7000000000003,-4.547473508864641e-13
231,Assam & Meghalaya,1921,35.1,20.3,134.1,324.6,414.8,604.9,542.2,429.4,333.2,142.1,8.5,10.3,2999.5,Assam,2999.5,0.0
232,Assam & Meghalaya,1922,16.6,4.9,77.8,168.7,233.1,548.9,418.4,379.4,265.6,129.9,9.3,9.4,2262.0,Assam,2262.0000000000005,-4.547473508864641e-13
233,Assam & Meghalaya,1923,0.4,59.6,17.1,258.1,397.8,588.6,375.4,267.2,360.9,98.2,11.2,5.9,2440.4,Assam,2440.3999999999996,4.547473508864641e-13
234,Assam & Meghalaya,1924,10.6,22.7,20.0,221.9,299.4,473.9,609.0,434.0,346.0,127.0,126.9,0.2,2691.6,Assam,2691.6,0.0
235,Assam & Meghalaya,1925,26.4,21.5,53.8,278.3,602.2,330.8,411.1,400.7,322.3,89.5,13.7,0.2,2550.5,Assam,2550.4999999999995,4.547473508864641e-13
236,Assam & Meghalaya,1926,23.4,23.2,156.9,140.8,253.9,559.3,576.5,354.7,189.2,193.7,6.4,33.6,2511.6,Assam,2511.5999999999995,4.547473508864641e-13
237,Assam & Meghalaya,1927,33.8,60.5,66.0,265.2,238.4,573.9,447.7,366.4,549.8,161.2,29.8,0.2,2792.9,Assam,2792.8999999999996,4.547473508864641e-13
238,Assam & Meghalaya,1928,8.3,21.1,61.0,138.9,446.5,420.6,428.1,448.2,343.5,294.8,21.6,1.5,2634.1,Assam,2634.1,0.0
239,Assam & Meghalaya,1929,83.9,3.8,84.1,321.7,570.2,643.4,385.0,333.2,292.8,196.0,17.6,22.1,2953.8,Assam,2953.7999999999997,4.547473508864641e-13
240,Assam & Meghalaya,1930,18.0,41.0,99.8,199.4,209.8,686.9,287.8,438.5,299.1,149.9,114.4,6.2,2550.8,Assam,2550.8,0.0
241,Assam & Meghalaya,1931,7.6,29.2,47.6,294.7,374.0,605.6,654.6,282.0,330.2,136.7,21.6,16.3,2800.1,Assam,2800.1,0.0
242,Assam & Meghalaya,1932,14.9,36.7,59.1,163.2,488.6,628.5,454.6,467.3,355.8,108.4,90.9,20.6,2888.6,Assam,2888.6000000000004,-4.547473508864641e-13
243,Assam & Meghalaya,1933,10.3,29.0,16.7,214.4,286.7,477.2,427.1,501.7,243.1,122.1,8.1,2.7,2339.1,Assam,2339.1,0.0
244,Assam & Meghalaya,1934,18.5,68.2,27.1,301.2,444.6,754.5,553.2,361.8,246.8,232.8,59.8,6.3,3074.8,Assam,3074.800000000001,-9.094947017729282e-13
245,Assam & Meghalaya,1935,3.4,53.2,66.5,122.1,381.5,696.9,395.2,573.9,335.0,28.1,19.8,2.9,2678.5,Assam,2678.5,0.0
246,Assam & Meghalaya,1936,13.6,58.7,75.7,217.8,422.8,456.1,559.9,356.4,283.5,179.6,24.0,23.2,2671.3,Assam,2671.2999999999997,4.547473508864641e-13
247,Assam & Meghalaya,1937,2.2,51.1,19.3,97.4,406.6,422.5,409.2,480.5,278.1,139.3,13.5,4.9,2324.6,Assam,2324.6000000000004,-4.547473508864641e-13
248,Assam & Meghalaya,1938,27.2,16.2,138.0,202.0,247.3,581.0,510.6,435.2,431.4,141.8,55.2,0.6,2786.5,Assam,2786.5,0.0
249,Assam & Meghalaya,1939,1.5,33.6,11.2,178.3,349.6,533.7,484.9,224.9,389.0,190.1,2.8,1.9,2401.5,Assam,2401.5000000000005,-4.547473508864641e-13
250,Assam & Meghalaya,1940,1.5,57.9,180.8,72.6,391.9,500.5,435.4,330.8,353.7,98.1,19.0,9.5,2451.7,Assam,2451.7,0.0
251,Assam & Meghalaya,1941,4.5,32.7,53.8,245.1,522.4,541.7,409.4,361.8,368.1,143.3,16.7,9.9,2709.4,Assam,2709.4,0.0
252,Assam & Meghalaya,1942,7.4,25.3,130.9,233.5,469.1,618.8,332.9,328.8,462.9,40.0,27.5,0.0,2677.1,Assam,2677.1000000000004,-4.547473508864641e-13
253,Assam & Meghalaya,1943,54.4,34.1,170.6,247.7,406.6,513.3,391.9,417.9,365.0,86.7,9.4,6.2,2703.8,Assam,2703.7999999999997,4.547473508864641e-13
254,Assam & Meghalaya,1944,39.2,21.3,62.9,139.0,518.0,490.6,386.9,304.1,455.6,89.7,7.2,9.9,2524.4,Assam,2524.3999999999996,4.547473508864641e-13
255,Assam & Meghalaya,1945,37.0,39.7,67.5,139.5,396.5,500.5,507.7,493.5,283.2,196.6,1.1,2.9,2665.7,Assam,2665.7,0.0
256,Assam & Meghalaya,1946,0.4,19.4,102.6,178.5,328.0,582.6,547.0,297.9,266.8,346.3,8.6,1.4,2679.5,Assam,2679.5000000000005,-4.547473508864641e-13
257,Assam & Meghalaya,1947,3.9,9.0,83.9,243.4,380.2,486.4,570.8,285.0,362.3,202.2,3.0,13.1,2643.2,Assam,2643.2000000000003,-4.547473508864641e-13
258,Assam & Meghalaya,1948,10.1,42.4,59.5,260.4,681.2,599.4,534.8,448.3,314.4,176.6,50.6,7.8,3185.5,Assam,3185.5000000000005,-4.547473508864641e-13
259,Assam & Meghalaya,1949,22.9,23.1,76.0,371.0,335.9,683.4,444.1,461.9,392.6,148.3,13.0,11.1,2983.3,Assam,2983.3,0.0
260,Assam & Meghalaya,1950,21.2,51.2,93.5,112.9,282.1,562.0,389.5,490.9,200.7,134.6,49.9,3.9,2392.4,Assam,2392.4,0.0
261,Assam & Meghalaya,1951,4.9,3.3,53.5,242.9,250.4,588.8,550.5,387.4,209.7,270.5,46.2,5.8,2613.9,Assam,2613.8999999999996,4.547473508864641e-13
262,Assam & Meghalaya,1952,4.4,10.4,107.5,155.9,465.6,399.9,573.9,467.6,343.7,277.1,43.2,2.1,2851.3,Assam,2851.2999999999993,9.094947017729282e-13
263,Assam & Meghalaya,1953,18.0,13.3,227.3,157.4,377.7,405.5,461.9,284.5,451.5,144.0,5.8,13.1,2560.0,Assam,2560.0,0.0
264,Assam & Meghalaya,1954,22.0,45.7,40.6,266.0,490.3,594.3,572.2,427.3,218.8,155.5,2.0,24.5,2859.2,Assam,2859.2000000000003,-4.547473508864641e-13
265,Assam & Meghalaya,1955,9.2,9.5,143.5,210.2,328.8,546.5,567.0,415.8,283.3,149.3,89.6,8.5,2761.2,Assam,2761.2000000000003,-4.547473508864641e-13
266,Assam & Meghalaya,1956,29.8,3.2,121.7,204.8,533.5,712.4,440.3,382.1,171.9,149.3,44.3,9.6,2802.9,Assam,2802.9000000000005,-4.547473508864641e-13
267,Assam & Meghalaya,1957,66.9,33.5,20.1,136.0,449.2,446.0,407.2,366.6,208.7,99.9,12.2,10.7,2257.0,Assam,2256.9999999999995,4.547473508864641e-13
268,Assam & Meghalaya,1958,18.8,44.2,10.3,192.4,545.2,393.2,361.1,546.9,278.7,212.4,4.6,18.7,2626.5,Assam,2626.5,0.0
269,Assam & Meghalaya,1959,30.8,45.6,109.9,144.1,470.6,517.6,364.2,255.9,286.8,301.7,8.3,0.2,2535.7,Assam,2535.7,0.0
270,Assam & Meghalaya,1960,0.1,11.1,38.7,45.9,315.2,454.8,553.7,349.2,479.4,60.9,29.3,3.9,2342.2,Assam,2342.2000000000003,-4.547473508864641e-13
271,Assam & Meghalaya,1961,11.5,19.7,253.8,123.0,355.8,335.4,352.9,347.4,226.1,128.1,34.8,6.9,2195.4,Assam,2195.4,0.0
272,Assam & Meghalaya,1962,24.9,27.6,17.3,134.7,369.0,601.4,338.8,509.8,137.4,118.2,11.1,5.8,2296.0,Assam,2296.0,0.0
273,Assam & Meghalaya,1963,3.3,7.9,51.1,183.3,288.4,596.0,557.3,432.0,211.7,144.1,29.4,7.2,2511.7,Assam,2511.7,0.0
274,Assam & Meghalaya,1964,9.6,22.6,80.7,268.3,297.4,557.9,600.3,340.4,326.3,205.1,8.3,12.8,2729.7,Assam,2729.7000000000003,-4.547473508864641e-13
275,Assam & Meghalaya,1965,5.1,73.6,52.5,158.2,327.1,501.0,399.6,422.1,304.0,82.4,60.8,12.5,2398.9,Assam,2398.9,0.0
276,Assam & Meghalaya,1966,20.0,23.6,36.1,164.3,323.7,780.5,507.1,518.2,248.1,124.5,31.8,11.4,2789.3,Assam,2789.3,0.0
277,Assam & Meghalaya,1967,11.4,37.3,105.9,112.0,287.5,395.7,497.7,258.9,300.6,97.6,14.5,4.2,2123.3,Assam,2123.2999999999997,4.547473508864641e-13
278,Assam & Meghalaya,1968,22.9,19.8,78.2,170.8,432.3,595.0,494.1,346.0,231.7,113.8,23.9,2.3,2530.8,Assam,2530.8,0.0
279,Assam & Meghalaya,1969,27.4,1.8,99.7,178.7,254.1,567.2,461.1,446.7,185.4,80.9,27.5,1.8,2332.3,Assam,2332.3,0.0
280,Assam & Meghalaya,1970,47.0,35.8,89.7,204.8,493.4,658.3,475.3,389.2,390.7,246.4,17.8,0.1,3048.5,Assam,3048.5,0.0
281,Assam & Meghalaya,1971,36.9,18.4,37.6,142.9,236.3,437.1,407.9,474.8,231.6,199.5,80.0,12.1,2315.1,Assam,2315.1,0.0
282,Assam & Meghalaya,1972,18.0,39.6,99.3,260.3,339.3,576.2,441.0,271.0,227.1,99.1,2.9,5.3,2379.1,Assam,2379.1000000000004,-4.547473508864641e-13
283,Assam & Meghalaya,1973,9.8,82.8,28.9,252.1,324.5,634.4,364.6,395.0,348.6,128.7,67.4,35.3,2672.1,Assam,2672.1,0.0
284,Assam & Meghalaya,1974,31.6,11.4,78.7,255.8,369.4,627.0,789.3,510.9,429.1,271.0,27.1,2.3,3403.6,Assam,3403.6,0.0
285,Assam & Meghalaya,1975,10.0,22.3,18.8,227.9,321.2,337.6,522.4,314.8,299.1,172.7,18.0,5.8,2270.6,Assam,2270.6,0.0
286,Assam & Meghalaya,1976,5.7,36.3,92.6,139.4,179.5,509.7,390.5,358.5,149.1,67.3,24.3,3.1,1956.0,Assam,1955.9999999999998,2.2737367544323206e-13
287,Assam & Meghalaya,1977,9.1,16.2,74.4,375.1,391.6,405.0,461.3,461.9,176.9,175.7,47.7,21.8,2616.7,Assam,2616.7,0.0
288,Assam & Meghalaya,1978,5.0,8.2,44.3,100.9,253.7,506.6,444.0,255.8,271.8,65.0,55.9,0.6,2011.8,Assam,2011.8,0.0
289,Assam & Meghalaya,1979,3.3,8.7,38.2,93.8,225.6,307.8,640.1,252.4,342.3,216.6,23.4,36.2,2188.4,Assam,2188.4,0.0
290,Assam & Meghalaya,1980,13.1,36.3,96.9,173.2,289.4,389.5,460.0,417.8,269.8,141.6,1.0,0.6,2289.2,Assam,2289.2,0.0
291,Assam & Meghalaya,1981,29.6,30.7,91.0,152.1,251.5,273.1,543.5,340.7,274.5,47.5,9.0,36.1,2079.3,Assam,2079.3,0.0
